token,name,province_or_state,city,district,address,business_hour,phone,email,website,wechat,has_test_flight,has_trade_in,has_repair,channel_type,store_type,google_lat,google_lng,baidu_lat,baidu_lng
A400325,青岛崂山万象汇授权体验店,山东省,青岛市,崂山区,山东省青岛市崂山区深圳路101号万象汇大疆L148号,10:00~22:00,18363877000,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%A7%E7%96%86-%E9%A9%AC%E4%B8%80%E5%A4%A9%EF%BC%88%E9%9D%92%E5%B2%9B%E5%B4%82%E5%B1%B1%E4%B8%87%E8%B1%A1%E6%B1%87%E5%BA%97%EF%BC%89-20230116110143.png,True,True,False,ARS,6,36.127251,120.452236,36.127251,120.452236
60000770,上海松江印象城授权体验店,上海市,上海市,松江区,上海市松江区广富林路1788号松江印象城一楼L127铺位,10:00-22:00,18455181283,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%B8%8A%E6%B5%B7%E6%9D%BE%E6%B1%9F%E5%8D%B0%E8%B1%A1%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109180243.png,True,True,False,ARS,6,31.060624,121.222498,31.060624,121.222498
A400338,武汉光谷世界城授权体验店,湖北省,武汉市,洪山区,湖北省武汉市洪山区珞喻路766号世界城广场一楼GC165\GC170铺位,"周一至周四：10:00~21:30
周五：10:00~22:00
周六：9:30~22:00
周日：9:30~21:30",027-87654348,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%AD%A6%E6%B1%89%E5%85%89%E8%B0%B7%E4%B8%96%E7%95%8C%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109180519.png,True,True,False,ARS,6,30.519113,114.369351,30.519113,114.369351
60000992,沈阳三台子万象汇授权体验店,辽宁省,沈阳市,皇姑区,辽宁省沈阳市皇姑区黄河北大街33号三台子万象汇L167大疆,10:00-22:00,13390140876/13610714085,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%B8%89%E5%8F%B0%E5%AD%90-20240829172337.jpeg,True,True,False,ARS,6,41.87655,123.42426,41.87655,123.42426
A0800214,济宁胜创高鸿科技广场授权体验专区,山东省,济宁市,任城区,山东省济宁市任城区建设北路129号高鸿科技广场一楼,周一至周日 8:30-18：00,15092686000,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B5%8E%E5%AE%81%E8%83%9C%E5%88%9B%E4%BC%81%E4%B8%9A%E5%BE%AE%E4%BF%A1-20230705131509.png,True,True,False,New type of lighting material,7,35.422077,116.595673,35.422077,116.595673
60021152,玉溪万达授权体验专区,云南省,玉溪市,红塔区,云南省玉溪市红塔区棋阳路66号万达广场一楼中庭,"周天至周四10:00-22:00, 周五至周六10:00-22:30",13619471138,879277008@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20241101174919-20241101175203.png,True,True,False,ARS,7,24.352911,102.54719,24.352911,102.54719
60026169,南昌红谷滩万达授权体验专区,江西省,南昌市,红谷滩区,江西省南昌市红谷滩区会展路999号万达广场1F-JY-BX-105,周一至周日10:00-22:00,17336202349,742238893@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_636_06-20250414154505.png,True,True,False,ARS,7,28.697757,115.855228,28.697757,115.855228
A0500054,合肥展梦百脑汇授权体验专区,安徽省,合肥市,包河区,包河区金寨路162号百脑汇一楼1B03/1A04,9:00~18:00,"18301810130,18156036387",3247453274@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20251027150943.png,True,True,False,New type of lighting material,7,31.851479,117.27887,31.851479,117.27887
A400328,北京龙湖亦庄天街授权体验店,北京市,北京市,大兴区,北京经济技术开发区兴海路1号院1号楼1F-46a,10:00~22:00,17701211391,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%8C%97%E4%BA%AC%E9%BE%99%E6%B9%96%E4%BA%A6%E5%BA%84%E5%A4%A9%E8%A1%97%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240110101456.png,True,True,False,ARS,6,39.93429,116.598845,39.93429,116.598845
A1000341,广州领展授权体验店,广东省,广州市,荔湾区,广东省广州市荔湾区黄沙大道8号领展购物广场1楼172铺,10:00~22:00,18922179674；020-81654479,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%92%9F%E6%B5%A9%E6%9D%B0-20230114111800.png,True,True,False,ARS,6,23.109567,113.24027,23.109567,113.24027
60037309,广州番禺奥园广场授权体验店,广东省,广州市,番禺区,广东省广州市番禺区福德路281号奥园广场106-05号,周一至周日 10:00-22:00,18126758720,877085104@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%AE%B8%E4%BF%8A%E7%A5%BA-20251117120308.png,True,True,False,ARS,6,22.93,113.3642,22.93,113.3642
60000676,长沙梅溪湖步步高授权体验店,湖南省,长沙市,岳麓区,湖南省长沙市岳麓区枫林三路1F-G12-1-G11铺,10：00—22:00,0731-88649438/13975877492,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%95%BF%E6%B2%99%E6%A2%85%E6%BA%AA%E6%B9%96%E6%AD%A5%E6%AD%A5%E9%AB%98%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109181749.png,True,True,False,ARS,6,28.199415,112.862415,28.199415,112.862415
A1000678,武汉零度赛博授权体验专区,湖北省,武汉市,武昌区,湖北省武汉市洪山区珞喻路38号广埠屯赛博广场1楼,9:00~20:00,13628612017,1422983478@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%AD%A6%E6%B1%89-20240929161506.png,True,True,False,New type of lighting material,7,30.531743,114.365458,30.531743,114.365458
60026192,潍坊新辰天地授权体验店,山东省,潍坊市,奎文区,山东省潍坊市奎文区文化路新辰天地1楼044,10:00-22:00,13396361896,823337093@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_783_04-20250507150812.jpeg,True,True,False,ARS,6,36.73048,119.14205,36.73048,119.14205
A0400332,杭州西溪印象城授权体验店,浙江省,杭州市,余杭区,杭州市余杭区五常大道一号西溪印象城一期L160-161,10:00~22:00,0571-85857197,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%9D%AD%E5%B7%9E%E8%A5%BF%E6%BA%AA%E5%8D%B0%E8%B1%A1%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109174713.png,True,True,False,ARS,6,30.247529,120.051406,30.247529,120.051406
60020020,鄂尔多斯万达授权体验店,内蒙古自治区,鄂尔多斯市,东胜区,内蒙古鄂尔多斯市东胜区鄂托克西街30号万达广场1层,10:00-22:00,17704771635,564433975@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241009105418.png,True,True,False,ARS,6,39.82083,109.9819,39.82083,109.9819
A0400375,青岛金狮广场授权体验店,山东省,青岛市,崂山区,山东省青岛市崂山区香港东路195号乙金狮广场1楼L1-01-2,10:00~22:00,18661759105,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%87%91%E7%8B%AE-20240701233337.jpeg,True,True,False,ARS,6,36.095621,120.463981,36.095621,120.463981
A400364,长春摩天活力城授权体验店,吉林省,长春市,南关区,吉林省长春市经济技术开发区仙台大街与湛江路交汇摩天活力城一层137铺位,周一-周日9:30-21:30,13404552544,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1862_06-20251010181226.png,True,True,False,ARS,6,43.836325,125.379442,43.836325,125.379442
A0400193,南宁万象城授权体验店,广西壮族自治区,南宁市,青秀区,广西南宁市青秀区民族大道136号万象城6楼DJI店铺,"周一至周五:10:00~22:00
周六至周日:10:00~22:30",0771-3822261,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1171_06-20250724193617.png,True,True,False,ARS,6,22.812247,108.3922,22.812247,108.3922
A400356,郑州正弘汇授权体验店,河南省,郑州市,中原区,河南省郑州市高新技术产业开发区瑞达路138号正弘汇一层L160号,10:00~22:00,15515753605,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%AD%A3%E5%BC%98%E6%B1%87-20240621212842.jpeg,True,True,False,ARS,6,34.797036,113.680733,34.797036,113.680733
60020199,重庆龙湖时代天街A馆授权体验店,重庆市,重庆市,渝中区,重庆市渝中区大坪正街174号龙湖时代天街A馆L1-04a/05baa号,10:00-22:00,17671754831,11313224@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_924_06-20250610141243.png,True,True,False,ARS,6,29.543922,106.517706,29.543922,106.517706
60032631,昆明好悦天地授权体验店,云南省,昆明市,西山区,云南省昆明市环城南路618号好悦天地购物中心3-1-06号商铺,"周天至周四10:00-22:00,周五至周六10:00-22:30",18082824526,543070260@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250725143204.png,True,True,False,ARS,6,25.028922,102.719994,25.028922,102.719994
A0400030,乌鲁木齐宏景数码广场照材店,新疆维吾尔自治区,乌鲁木齐市,天山区,乌鲁木齐市天山区人民路宏景数码广场1层D17-D18,10:30~17:00,0991-2323321,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%85%88%E7%A7%91%E4%BC%81%E4%B8%9A%E5%BE%AE%E4%BF%A1-20230618142828.png,True,False,False,New type of lighting material,7,43.784369,87.607557,43.784369,87.607557
60020575,包头万达授权体验店,内蒙古自治区,包头市,青山区,"内蒙古包头市青山区青山路26号青山万达广场室内步行街一层103AB,103BA",10:00-22:00,19975674050,845445300@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241015165224.png,True,True,False,ARS,6,40.664245,109.85998,40.664245,109.85998
A0400080,深圳壹方城授权体验店,广东省,深圳市,宝安区,深圳市宝安区新湖路99号壹方城B1层B1-003A号商铺,"周日~周四:10:00~22:00   
周五~周六:10:00~22:30","0755-23223547,17796305912",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_948_06-20250609122734.jpeg,True,True,False,ARS,6,22.552495,113.887683,22.552495,113.887683
60037298,绍兴柯桥万达广场授权体验店,浙江省,绍兴市,柯桥区,浙江省绍兴市柯桥镇柯桥街道钱陶路799号L1052铺位,周一至周日10：00-22：00,18106830508,yaoshengyang@mc2.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A7%9A%E6%99%9F%E6%97%B8-20251114184555.png,True,True,False,ARS,6,30.1,120.52,30.1,120.52
A0300018,北京西红门荟聚中心授权体验店,北京市,北京市,大兴区,北京市大兴区欣宁街15号西红门荟聚购物中心1层5-01-140-SU,10:00~22:00,010-80251903/13001288768,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_594_06-20241113112109.jpeg,True,True,False,ARS,6,39.785593,116.326604,39.785593,116.326604
A0400364,DJI 大疆|哈苏 北京芳草地概念店,北京市,北京市,朝阳区,北京市朝阳区东大桥路9号北京侨福芳草地购物中心L1-17号,10:00~22:00,010-56907090,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_614_06-20250403105159.png,True,True,False,ARS,5,39.919739,116.448668,39.919739,116.448668
A0800307,广州索盟北京路照材店,广东省,广州市,天河区,广州市越秀区北京路295号广百百货8楼旧翼,10:00~22:00,13533190133,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/695D7F8B-092A-A460-C7D4-F0144CA92AF4-20230919164833.png,True,True,False,New type of lighting material,7,23.12347,113.26878,23.12347,113.26878
60026426,忻州魏之都忻州古城照材店,山西省,忻州市,忻府区,山西省忻州市忻府区忻州古城秀荣街道南北大街146号,周一至周日9:00-22:00,15535093373,1178220644@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250207170841.png,True,True,False,New type of lighting material,7,38.402447,112.743583,38.402447,112.743583
60035651,台州方升路桥银座街照材专区,浙江省,台州市,路桥区,台州市路桥区银座街530号,周一至周日 9:00-21:30,15167678080,280781952@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20250908200232.png,True,True,False,New type of lighting material,7,28.580032,121.3772,28.580032,121.3772
60000789,DJI 大疆|哈苏 重庆万象城概念店,重庆市,重庆市,九龙坡区,重庆市九龙坡区万象城南区L138号,10:00-22:00,023-68172786/18883339828,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%87%8D%E4%B8%87%E8%9E%8D%E5%90%88%EF%BC%88%E8%B5%B5%E5%BD%A4%EF%BC%89-20230825171915.png,True,True,False,ARS,5,29.520499,106.524964,29.520499,106.524964
60037136,深圳中航城授权体验店,广东省,深圳市,福田区,深圳市福田区华强北中航路1号中航城君尚购物中心B区L125号,"周天至周四10:00-22:00, 周五至周六10:00-22:30",13346438831,wangyiping@hengweixin.com.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E7%8E%8B%E4%BE%9D%E8%8B%B9-20251105153132.png,True,True,False,ARS,6,22.54277,114.08289,22.54277,114.08289
A1000710,深圳盛影科苑南路照材店,广东省,深圳市,南山区,深圳市南山区粤海街道深圳湾创新科技中心T1栋1层104-105-106号,10:00—19:30,18922834891,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B7%B1%E5%9C%B3%E7%9B%9B%E5%BD%B1-%E5%BC%A0%E7%8C%9B-20230308220814.png,True,True,False,New type of lighting material,7,22.533858,113.953216,22.533858,113.953216
60028405,惠州大亚湾万达授权体验店,广东省,惠州市,惠阳区,广东省惠州市惠阳区龙海二路38号万达广场1楼1076铺,10:00-22:00,18028455800,18583101000@163.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_8-20251103194859.png,True,True,False,ARS,6,22.761648,114.486345,22.761648,114.486345
A0400344,福州金融街万达授权体验店,福建省,福州市,台江区,福州市台江区鳌江路8号万达广场福州金融街店F1-1060,10:00~22:00,"18050779807,0591-87721761",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1346_06-20250818161706.jpeg,True,True,False,ARS,6,26.052604,119.342644,26.052604,119.342644
60000540,太原天美新天地授权体验店,山西省,太原市,小店区,太原市小店区长风街天美新天地5层东北角,"""周日至周四： 10:00-22:00；周五至周六： 10:00-22:30""",15536329056,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%AA%E5%8E%9F%E5%A4%A9%E7%BE%8E-20240607192652.png,True,True,False,ARS,6,37.819489,112.564309,37.819489,112.564309
60001002,成都天府大悦城授权体验店,四川省,成都市,双流区,中国四川省成都市双流区夔州大道5号天府大悦城商场1F-A-50,周一到周四：10：00-22：00  周五到周日：10：00-22：30,028-81199532,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_836_06-20241204164238.png,True,True,False,ARS,6,30.432091,104.088762,30.432091,104.088762
60000800,阿克苏金兰广场授权体验专区,新疆维吾尔自治区,阿克苏地区,阿克苏市,新疆维吾尔自治区阿克苏地区阿克苏市文化路金兰广场14栋106号,周一至周日10:00-23:00,"18502937295,15999295437",1257302713@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/image-20251023175243.png,True,True,False,New type of lighting material,7,41.165514,80.282331,41.165514,80.282331
60030282,上海虹桥国际机场授权体验店,上海市,上海市,闵行区,上海市闵行区申达一路1号虹桥机场二号航站楼出发禁区D20-22点位,周一至周日8：00-21：00,13002175507,miusiheng@mc2.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250616162236.png,True,True,False,ARS,6,31.2,121.33,31.2,121.33
60037272,西安龙湖长乐天街授权体验店,陕西省,西安市,新城区,西安市新城区万寿北路58号龙湖长乐天街B馆-1F-23大疆,10:00-22:00,13389289059,13389289059@189.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E7%8E%8B%E7%90%B3-20251113111953.png,True,True,False,ARS,6,34.28,109.01,34.28,109.01
A0400327,苏州大悦城授权体验店,江苏省,苏州市,相城区,江苏省苏州市相城区元和街道御窑路1999号苏州大悦春风里1楼-61号,周一至周日 10:00~22:00,13914064409,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_945_06-20250609121901.png,True,True,False,ARS,6,31.378023,120.617341,31.378023,120.617341
A0400382,昆山万象汇授权体验店,江苏省,苏州市,昆山市,江苏省昆山市前进西路1266号万象汇1楼140A,"周一至周四：10:00~21:30,周五至周日：10:00~22:00","19951152438,0512-55212920",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_221_06-20241008141410.png,True,True,False,ARS,6,31.382178,120.92573,31.382178,120.92573
AD101485,驻马店飞扬解放路授权体验专区,河南省,驻马店市,驿城区,河南省驻马店市驿城区解放大道人民派出所正对面,9:00-21:00,"0396-2986899,15890824291",434894068@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250414111459.png,True,True,False,New type of lighting material,7,32.976114,114.028114,32.976114,114.028114
A1000397,伊宁庄航解放西路照材售点,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,伊宁市解放西路225号望景华庭3号楼1-002室,10:30~21:30,13779152648；18299258758,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/GTScreenshot_20231211_170832-20231211170841.png,False,True,False,New type of lighting material,7,43.938117,81.309149,43.938117,81.309149
A0400299,温州万象城授权体验店,浙江省,温州市,瓯海区,瓯海区温瑞大道999号华润万象城5楼L523a,周日~周四10:00 ~ 21:30周五周六10:00 ~ 22:00,0577-86007616,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B8%A9%E5%B7%9E%E4%B8%87%E8%B1%A1%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109175249.png,True,True,False,ARS,6,27.953454,120.684099,27.953454,120.684099
A400309,北京通州万达授权体验店,北京市,北京市,通州区,北京市通州区万达广场1层1003A号DJI大疆,10:00~22:00,18501971814,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_839_04-20250519143445.png,True,True,False,ARS,6,39.906887,116.642803,39.906887,116.642803
60020810,金华义乌之心授权体验店,浙江省,金华市,义乌市,浙江省金华市义乌市工人西路 9号义乌之心商场一楼L107-1铺位,"周一至周四:10:00-22:00, 周五至周日:10:00-22:30",0579-85172107,xuweihan@mc2.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241119105542.png,True,True,False,ARS,6,29.31,120.07,29.31,120.07
