business_area_id,key,name_raw,amap_id,adcode,province_code,city_code,district_code,province_name,city_name,district_name,center_lat,center_lng,mall_count,store_count,name
1042,230722,朝阳路,230722,230722,230000,230700,230722,黑龙江省,伊春市,嘉荫县,48.890524,130.39695,3,1,朝阳路商圈
1043,230725,畅园东路,230725,230725,230000,230700,230725,黑龙江省,伊春市,大箐山县,46.9524595,128.872181,2,0,畅园东路商圈
1044,230781,富民路,230781,230781,230000,230700,230781,黑龙江省,伊春市,铁力市,46.98267477777777,128.00336422222222,6,3,富民路商圈
1045,230803,佳木斯,230803,230805,230000,230800,230805,黑龙江省,佳木斯市,东风区,46.804714999999995,130.369338,2,4,佳木斯商圈
1046,230804,永安街,230804,230804,230000,230800,230804,黑龙江省,佳木斯市,前进区,46.81596099999993,130.36878599999997,29,38,永安街商圈
1047,230522,红兴隆,230522,230522,230000,230500,230522,黑龙江省,双鸭山市,友谊县,46.750865,131.7183696,2,3,红兴隆商圈
1048,230523,向阳路,230523,230523,230000,230500,230523,黑龙江省,双鸭山市,宝清县,46.329505999999995,132.20453,7,6,向阳路商圈
1049,230502,双鸭山市,230502,230502,230000,230500,230502,黑龙江省,双鸭山市,尖山区,46.64682800000001,131.159631,10,10,双鸭山商圈
1050,230521,双鸭山集贤,230521,230521,230000,230500,230521,黑龙江省,双鸭山市,集贤县,46.72338200000001,131.13722000000004,7,6,集贤商圈
1051,230103,哈西,230103,230103,230000,230100,230103,黑龙江省,哈尔滨市,南岗区,45.74199391397835,126.6456060322582,39,240,哈西商圈
1052,230109,哈尔滨新区,230109,230111,230000,230100,230111,黑龙江省,哈尔滨市,呼兰区,45.807841385714305,126.57993930000006,13,57,哈尔滨新区商圈
1053,230111,学院路,230111,230111,230000,230100,230111,黑龙江省,哈尔滨市,呼兰区,45.87381400000001,126.52831400000004,6,20,学院路商圈
1054,230108,友协,230108,230108,230000,230100,230108,黑龙江省,哈尔滨市,平房区,45.600815000000004,126.636765,4,14,友协商圈
1055,230102,群力,230102,230102,230000,230100,230102,黑龙江省,哈尔滨市,道里区,45.737039772727286,126.57207513636355,7,37,群力商圈
1056,232701,育才路,232701,232701,230000,232700,232701,黑龙江省,大兴安岭地区,漠河市,52.969085,122.535853,1,1,育才路商圈
1057,230623,大祁街,230623,230623,230000,230600,230623,黑龙江省,大庆市,林甸县,47.18503299999999,124.87717299999998,4,5,大祁街商圈
1058,230622,政府大街,230622,230622,230000,230600,230622,黑龙江省,大庆市,肇源县,45.713141,124.398203,3,2,政府大街商圈
1059,230602,会战大街,230602,230602,230000,230600,230602,黑龙江省,大庆市,萨尔图区,46.60056999999999,125.01728000000001,5,8,会战大街商圈
1060,230604,中央大街,230604,230604,230000,230600,230604,黑龙江省,大庆市,让胡路区,46.613654833333335,124.88718166666668,4,8,中央大街商圈
1061,231002,太平路,231002,231002,230000,231000,231002,黑龙江省,牡丹江市,东安区,44.580189,129.61895,21,27,太平路商圈
1062,231202,正大街,231202,231202,230000,231200,231202,黑龙江省,绥化市,北林区,46.636261000000026,126.99170400000001,14,15,正大街商圈
1063,231281,北横街,231281,231281,230000,231200,231281,黑龙江省,绥化市,安达市,46.411246,125.32692700000001,9,3,北横街商圈
1064,231283,雷炎大街,231283,231283,230000,231200,231283,黑龙江省,绥化市,海伦市,47.460559999999994,126.964863,8,1,雷炎大街商圈
1065,230382,光复路,230382,230382,230000,230300,230382,黑龙江省,鸡西市,密山市,45.544181,131.878184,3,0,光复路商圈
1066,230381,建设西街,230381,230381,230000,230300,230381,黑龙江省,鸡西市,虎林市,45.768938,132.967106,1,2,建设西街商圈
1067,230321,中心大街,230321,230321,230000,230300,230321,黑龙江省,鸡西市,鸡东县,45.25404700000001,131.145995,4,2,中心大街商圈
1068,230302,祥光,230302,230302,230000,230300,230302,黑龙江省,鸡西市,鸡冠区,45.30767100000002,130.98076799999993,10,18,祥光商圈
1069,230421,友谊路,230421,230421,230000,230400,230421,黑龙江省,鹤岗市,萝北县,47.478230333333336,130.62946766666667,6,6,友谊路商圈
1070,231182,兴隆大街,231182,231182,230000,231100,231182,黑龙江省,黑河市,五大连池市,48.51388200000001,126.19869600000001,5,3,兴隆大街商圈
1071,231181,东北亚,231181,231181,230000,231100,231181,黑龙江省,黑河市,北安市,48.21351916666668,126.54865283333329,7,5,东北亚商圈
1072,231183,九三,231183,231183,230000,231100,231183,黑龙江省,黑河市,嫩江市,49.10651711111112,125.24260522222221,2,7,九三商圈
1073,231124,中央大街,231124,231124,230000,231100,231124,黑龙江省,黑河市,孙吴县,49.423981,127.330378,3,0,中央大街商圈
1074,230223,明安路,230223,230223,230000,230200,230223,黑龙江省,齐齐哈尔市,依安县,47.888778,125.308032,2,3,明安路商圈
1075,230230,东二街,230230,230230,230000,230200,230230,黑龙江省,齐齐哈尔市,克东县,48.038395,126.24954099999998,2,1,东二街商圈
1076,230229,东大街,230229,230229,230000,230200,230229,黑龙江省,齐齐哈尔市,克山县,48.03403,125.876318,2,0,东大街商圈
1077,230206,富拉尔基区中心城区,230206,230206,230000,230200,230206,黑龙江省,齐齐哈尔市,富拉尔基区,47.20735200000001,123.64298699999998,5,3,富拉尔基商圈
1078,230203,新江路,230203,230203,230000,230200,230203,黑龙江省,齐齐哈尔市,建华区,47.371004999999975,123.9395260000001,16,39,新江路商圈
1079,230281,雨亭,230281,230281,230000,230200,230281,黑龙江省,齐齐哈尔市,讷河市,48.48020000000001,124.88961900000001,4,6,雨亭商圈
1080,230204,龙华路,230204,230204,230000,230200,230204,黑龙江省,齐齐哈尔市,铁锋区,47.340106,123.974469,4,0,龙华路商圈
1081,810005,尖沙咀,810005,810005,810000,810000,810005,,,,22.296108,114.17722100000002,0,6,尖沙咀商圈
1082,810002,铜锣湾,810002,810002,810000,810000,810002,,,,22.278212999999997,114.189409,0,10,铜锣湾商圈
1083,530112,滇池路,530112,530112,530000,530100,530112,云南省,昆明市,西山区,24.99995,102.67767199999999,0,3,滇池路商圈
1084,330784,西城,330784,330784,330000,330700,330784,浙江省,金华市,永康市,28.90328,120.022803,0,6,西城商圈
1085,110116,雁栖,110116,110116,110000,110100,110116,北京市,北京城区,怀柔区,40.368039,116.678588,0,1,雁栖商圈
1086,810001,中环,810001,810001,810000,810000,810001,,,,22.277951,114.162224,0,1,中环商圈
1087,141082,北环路,141082,141082,140000,141000,141082,山西省,临汾市,霍州市,36.574688,111.737499,0,6,北环路商圈
1088,320117,和凤,320117,320117,320000,320100,320117,江苏省,南京市,溧水区,31.468746333333332,118.98964666666667,0,3,和凤商圈
1089,320613,城东,320613,320613,320000,320600,320613,江苏省,南通市,崇川区,32.022266,120.882599,0,5,城东商圈
1090,320925,开发区,320925,320925,320000,320900,320925,江苏省,盐城市,建湖县,33.470151,119.83143,0,1,开发区商圈
1091,331123,妙高,331123,331123,330000,331100,331123,浙江省,丽水市,遂昌县,28.589371,119.274053,0,1,妙高商圈
1092,340302,大学城,340302,340302,340000,340300,340302,安徽省,蚌埠市,龙子湖区,32.902052,117.43172,0,4,大学城商圈
1093,430182,金洲大道,430182,430182,430000,430100,430182,湖南省,长沙市,宁乡市,28.274033,112.559282,0,4,金洲大道商圈
1094,451123,新永路,451123,451123,450000,451100,451123,广西壮族自治区,贺州市,富川瑶族自治县,24.823437,111.279823,0,1,新永路商圈
1095,460108,滨江路,460108,460108,460000,460100,460108,海南省,海口市,美兰区,20.027465,110.37972,0,3,滨江路商圈
1096,500154,汉丰,500154,500154,500000,500100,500154,重庆市,重庆城区,开州区,31.169902,108.40179,0,4,汉丰商圈
1097,513221,东街,513221,513221,510000,513200,513221,四川省,阿坝藏族羌族自治州,汶川县,31.477128,103.58789,0,1,东街商圈
1098,650103,克拉玛依西路,650103,650103,650000,650100,650103,新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,43.820494,87.57273899999998,0,8,克拉玛依西路商圈
1099,621123,君山,621123,621123,620000,621100,621123,甘肃省,定西市,渭源县,35.134328,104.216473,0,2,君山商圈
1100,622926,东西大街,622926,622926,620000,622900,622926,甘肃省,临夏回族自治州,东乡族自治县,35.663119,103.394478,0,3,东西大街商圈
1101,441424,华兴南路,441424,441424,440000,441400,441424,广东省,梅州市,五华县,23.922617,115.769314,0,1,华兴南路商圈
1102,450881,桂贵北路,450881,450881,450000,450800,450881,广西壮族自治区,贵港市,桂平市,23.383315,110.072671,0,3,桂贵北路商圈
1103,522730,兴龙路,522730,522730,520000,522700,522730,贵州省,黔南布依族苗族自治州,龙里县,26.449131,106.976119,0,5,兴龙路商圈
1104,410481,朱兰,410481,410481,410000,410400,410481,河南省,平顶山市,舞钢市,33.327573,113.53820799999997,0,9,朱兰商圈
1105,430203,三三一,430203,430203,430000,430200,430203,湖南省,株洲市,芦淞区,27.792633,113.18529,0,2,三三一商圈
1106,361030,盱江路,361030,361030,360000,361000,361030,江西省,抚州市,广昌县,26.835334,116.328709,0,4,盱江路商圈
1107,361026,学前路,361026,361026,360000,361000,361026,江西省,抚州市,宜黄县,27.545479,116.221643,0,1,学前路商圈
1108,361027,秀谷中大道,361027,361027,360000,361000,361027,江西省,抚州市,金溪县,27.911199999999997,116.767816,0,3,秀谷商圈
1109,370725,城南,370725,370725,370000,370700,370725,山东省,潍坊市,昌乐县,36.651506,118.824877,0,1,城南商圈
1110,371002,蔄山镇,371002,371002,370000,371000,371002,山东省,威海市,环翠区,37.370351777777785,122.10518633333335,0,9,蔄山商圈
1111,610525,青正街,610525,610525,610000,610500,610525,陕西省,渭南市,澄城县,35.181971,109.934529,0,1,青正街商圈
1112,140426,桥南路,140426,140426,140000,140400,140426,山西省,长治市,黎城县,36.503797,113.38628999999999,0,3,桥南路商圈
1113,532302,金水路,532302,532302,530000,532300,532302,云南省,楚雄彝族自治州,禄丰市,25.145681,102.07242,0,1,金水路商圈
1114,530924,民族街,530924,530924,530000,530900,530924,云南省,临沧市,镇康县,23.771085,98.824067,0,2,民族街商圈
1115,530481,振兴路,530481,530481,530000,530400,530481,云南省,玉溪市,澄江市,24.670363999999996,102.914087,0,3,振兴路商圈
1116,150221,大东街,150221,150221,150000,150200,150221,内蒙古自治区,包头市,土默特右旗,40.552484,110.525912,0,4,大东街商圈
1117,520302,万里路,520302,520302,520000,520300,520302,贵州省,遵义市,红花岗区,27.674691,106.92226,0,1,万里路商圈
1118,532301,鹿城南路,532301,532301,530000,532300,532301,云南省,楚雄彝族自治州,楚雄市,25.028213,101.547744,0,1,鹿城南路商圈
1119,370104,经十西路,370104,370103,370000,370100,370103,山东省,济南市,市中区,36.634081,116.84121900000001,0,6,经十西路商圈
1120,110115,清源,110115,110115,110000,110100,110115,北京市,北京城区,大兴区,39.752464,116.332764,0,2,清源商圈
1121,230110,化工,230110,230104,230000,230100,230104,黑龙江省,哈尔滨市,道外区,45.752325,126.727843,0,2,化工商圈
1122,650109,石化,650109,650109,650000,650100,650109,新疆维吾尔自治区,乌鲁木齐市,米东区,43.959748,87.69291299999999,0,6,石化商圈
1123,141182,英雄北路,141182,141182,140000,141100,141182,山西省,吕梁市,汾阳市,37.278107,111.786453,0,4,英雄北路商圈
1124,210682,凤凰城,210682,210682,210000,210600,210682,辽宁省,丹东市,凤城市,40.45595,124.07327,0,3,凤凰城商圈
1125,331081,万寿路,331081,331081,330000,331000,331081,浙江省,台州市,温岭市,28.368622,121.370837,0,2,万寿路商圈
1126,510182,敖平镇,510182,510182,510000,510100,510182,四川省,成都市,彭州市,31.090336,103.986907,0,1,敖平镇商圈
1127,810016,沙田,810016,810016,810000,810000,810016,,,,22.37431,114.202374,0,1,沙田商圈
1128,520123,扎佐镇,520123,520123,520000,520100,520123,贵州省,贵阳市,修文县,26.854466,106.716868,0,1,扎佐镇商圈
1129,420607,双沟,420607,420607,420000,420600,420607,湖北省,襄阳市,襄州区,32.1804695,112.25828899999999,0,2,双沟商圈
1130,211104,二界沟,211104,211104,210000,211100,211104,辽宁省,盘锦市,大洼区,40.805793,121.963066,0,1,二界沟商圈
1131,320706,幸福路,320706,320706,320000,320700,320706,江苏省,连云港市,海州区,34.57501,119.139876,0,1,幸福路商圈
1132,533423,顺城南路,533423,533423,530000,533400,533423,云南省,迪庆藏族自治州,维西傈僳族自治县,27.179994,99.286309,0,1,顺城南路商圈
1133,421381,四贤路,421381,421381,420000,421300,421381,湖北省,随州市,广水市,31.603409,113.819515,0,1,四贤路商圈
1134,622922,新治街,622922,622922,620000,622900,622922,甘肃省,临夏回族自治州,康乐县,35.371956,103.709191,0,1,新治街商圈
1135,210404,李石,210404,210404,210000,210400,210404,辽宁省,抚顺市,望花区,41.823421,123.724887,0,1,李石商圈
1136,150784,拉布大林,150784,150784,150000,150700,150784,内蒙古自治区,呼伦贝尔市,额尔古纳市,50.245627,120.180572,0,1,拉布大林商圈
